date,method,t,interval,price_yuan_per_kwh,load_kwh,pv_kwh,load_hat_kwh,pv_hat_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,pv_used_kwh,plan_used_kwh,curtailment_kwh,unused_plan_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-11-15,stochastic,76,12:40-12:50,0.5682,624.662433333,1100.16235,891.963395238,1141.4633381,0,249.499942857,0,0,874.16237619,0,225.99997381,0,5383.15944166,5607.70939024,0,0,0
2025-11-15,stochastic,77,12:50-13:00,0.8279,642.776666667,1102.025,920.135714286,1126.86964286,0,206.733928571,0,0,849.510595238,0,252.514404762,0,5607.70939024,5793.76992595,0,0,0
2025-11-15,stochastic,78,13:00-13:10,0.8636,616.547216667,1065.1669,914.83547619,1104.17775476,0,189.342278571,0,0,805.889495238,0,259.277404762,0,5793.76992595,5964.17797666,0,0,0
2025-11-15,stochastic,79,13:10-13:20,0.8416,597.847616667,1011.82091667,909.85207619,1086.3422381,0,176.490161905,0,0,774.337778571,0,237.483138095,0,5964.17797666,6123.01912238,0,0,0
2025-11-15,stochastic,80,13:20-13:30,0.8618,604.255,972.8,915.401428571,1070.37678571,0,154.975357143,0,0,759.230357143,0,213.569642857,0,6123.01912238,6262.49694381,0,0,0
2025-11-15,stochastic,81,13:30-13:40,0.8623,603.6736,958.767566667,908.397261905,1039.39877857,0,131.001516667,0,0,734.675116667,0,224.09245,0,6262.49694381,6380.39830881,0,0,0
2025-11-15,stochastic,82,13:40-13:50,0.9026,605.135133333,963.267383333,909.099516667,1008.54977857,0,358.13225,0,0,963.267383333,0,2.27373675443e-13,0,6380.39830881,6702.71733381,0,0,0
2025-11-15,stochastic,83,13:50-14:00,0.9754,605.028333333,963.16875,919.047619048,979.378571429,0,0,-0,0,605.028333333,0,358.140416667,0,6702.71733381,6702.71733381,0,0,0
2025-11-15,stochastic,84,14:00-14:10,1.0002,588.14465,934.020466667,916.31827381,936.47057381,0,345.875816667,0,0,934.020466667,0,0,0,6702.71733381,7014.00556881,0,0,0
2025-11-15,stochastic,85,14:10-14:20,0.9978,585.223716667,894.992216667,905.44452619,883.954609524,0,309.7685,0,0,894.992216667,0,0,0,7014.00556881,7292.79721881,0,0,0
2025-11-15,stochastic,86,14:20-14:30,1.0271,593.038333333,844.91875,900.73,831.727678571,0,0,-0,0,593.038333333,0,251.880416667,0,7292.79721881,7292.79721881,0,0,0
2025-11-15,stochastic,87,14:30-14:40,1.0906,581.045416667,769.1082,910.380988095,786.869945238,0,188.062783333,0,0,769.1082,0,0,0,7292.79721881,7462.05372381,0,0,0
2025-11-15,stochastic,88,14:40-14:50,0.9376,589.414183333,720.91625,908.404580952,742.881259524,0,0,-0,0,589.414183333,0,131.502066667,0,7462.05372381,7462.05372381,0,0,0
2025-11-15,stochastic,89,14:50-15:00,0.6694,611.056666667,694.64375,894.24952381,695.686607143,1161.47821616,0,-0,0,611.056666667,0,83.5870833333,1161.47821616,7462.05372381,7462.05372381,777.493517897,0,777.493517897
2025-11-15,stochastic,90,15:00-15:10,0.66,595.113783333,633.185,893.361359524,647.068402381,1265.67167857,176.209469988,0,0,633.185,138.138253322,0,1127.53342525,7462.05372381,7620.6422468,835.343307857,0,835.343307857
2025-11-15,stochastic,91,15:10-15:20,0.7217,575.504566667,576.995,899.3395,598.734435714,954.198065484,653.593001199,0,0,576.995,652.102567865,0,302.095497619,7620.6422468,8208.87594788,688.64474386,0,688.64474386
2025-11-15,stochastic,92,15:20-15:30,0.7308,565.116666667,535.80625,903.289761905,547.865178571,576.512380952,221.087797619,0,0,535.80625,250.398214286,0,326.114166667,8208.87594788,8407.85496573,421.315248,0,421.315248
2025-11-15,stochastic,93,15:30-15:40,0.7534,549.282366667,475.976733333,902.478545238,489.944654762,609.67052619,197.136635714,0,0,475.976733333,270.442269048,0,339.228257143,8407.85496573,8585.27793788,459.325774432,0,459.325774432
2025-11-15,stochastic,94,15:40-15:50,0.7823,570.911,413.332683333,895.722909524,431.210142857,649.070516167,184.5577495,0,0,413.332683333,342.136066167,0,306.93445,8585.27793788,8751.37991243,507.767864797,0,507.767864797
2025-11-15,stochastic,95,15:50-16:00,0.8055,597.188333333,357.50625,888.43047619,375.191964286,694.993214286,181.754702381,0,0,357.50625,421.436785714,0,273.556428571,8751.37991243,8914.95914457,559.817034107,0,559.817034107
2025-11-15,stochastic,96,16:00-16:10,0.8271,549.584333333,302.10455,889.31837381,320.216604762,736.862590476,167.760821429,0,0,302.10455,415.240604762,0,321.621985714,8914.95914457,9065.94388385,609.459048583,0,609.459048583
2025-11-15,stochastic,97,16:10-16:20,0.8519,524.423316667,252.7389,895.244061905,265.561021429,781.364466667,151.68142619,0,0,252.7389,423.365842857,0,357.99862381,9065.94388385,9202.45716743,665.644389153,0,665.644389153
2025-11-15,stochastic,98,16:20-16:30,0.8791,557.155,204.59375,899.366190476,210.559821429,834.100833333,145.294464286,0,0,204.59375,497.855714286,0,336.245119048,9202.45716743,9333.22218528,733.258042583,0,733.258042583
2025-11-15,stochastic,99,16:30-16:40,0.9024,576.680716667,145.672566667,894.815371429,155.263559524,892.83507619,153.283264286,0,0,145.672566667,584.291414286,0,308.543661905,9333.22218528,9471.17712314,805.694372754,0,805.694372754
2025-11-15,stochastic,100,16:40-16:50,0.9163,513.416083333,89.3117333333,877.949578571,103.374583333,933.093214286,158.518219048,0,0,89.3117333333,582.622569048,0,350.470645238,9471.17712314,9613.84352028,854.99331225,0,854.99331225
2025-11-15,stochastic,101,16:50-17:00,0.9264,421.546666667,44,861.396190476,55.6169642857,973.068244571,167.289018381,0,0,44,544.835685048,0,428.232559524,9613.84352028,9764.40363683,901.450421771,0,901.450421771
2025-11-15,stochastic,102,17:00-17:10,0.9462,427.605983333,9.70281666667,862.991364286,13.514552381,1028.67167619,179.194864286,0,0,9.70281666667,597.098030952,0,431.573645238,9764.40363683,9925.67901468,973.329140011,0,973.329140011
2025-11-15,stochastic,103,17:10-17:20,0.9742,461.338366667,0,861.252297619,0,1039.10190952,177.849611905,0,0,0,639.187978571,0,399.913930952,9925.67901468,10085.7436654,1012.29308026,0,1012.29308026
2025-11-15,stochastic,104,17:20-17:30,0.9862,464.361666667,0,862.616428571,0,1039.64238095,177.025952381,0,0,0,641.387619048,0,398.254761905,10085.7436654,10245.0670225,1025.2953161,0,1025.2953161
2025-11-15,stochastic,105,17:30-17:40,0.976,445.0738,0.579633333333,876.749835714,0.728407142857,1067.77260476,191.75117619,0,0,0.579633333333,636.245342857,0,431.527261905,10245.0670225,10417.6430811,1042.14606225,0,1042.14606225
2025-11-15,stochastic,106,17:40-17:50,1.0742,428.7898,0,783.64502381,0,930.058630952,146.413607143,0,0,0,575.203407143,0,354.85522381,10417.6430811,10549.4153275,999.068981369,0,999.068981369
2025-11-15,stochastic,107,17:50-18:00,1.2313,431.928333333,0,637.281428571,0,687.622142857,50.3407142857,0,0,0,482.269047619,0,205.353095238,10549.4153275,10594.7219704,846.6691445,0,846.6691445
2025-11-15,stochastic,108,18:00-18:10,1.2561,451.6964,0.0416166666667,624.345695238,0.0522976190476,662.208290476,37.9148928571,0,0,0.0416166666667,489.56967619,0,172.638614286,10594.7219704,10628.845374,831.799833667,0,831.799833667
2025-11-15,stochastic,109,18:10-18:20,1.2447,459.390533333,0,640.611678571,0,700.183216226,59.5715376543,0,0,0,518.962070988,0,181.221145238,10628.845374,10682.4597579,871.518049236,0,871.518049236
2025-11-15,stochastic,110,18:20-18:30,1.2545,446.76,0,633.033333333,0,692.975238095,59.9419047619,0,0,0,506.701904762,0,186.273333333,10682.4597579,10736.4074721,869.33743619,0,869.33743619
2025-11-15,stochastic,111,18:30-18:40,1.2522,433.69735,0.00298333333333,651.342754762,0.00375238095238,721.997366667,70.6583642857,0,0,0.00298333333333,504.352730952,0,217.644635714,10736.4074721,10800,904.08510254,0,904.08510254
2025-11-15,stochastic,112,18:40-18:50,1.2881,443.710133333,0,654.307480952,0,371.717226631,0,71.9929067019,0,0,371.717226631,0,0,10800,10720.0078814,478.808959624,0,478.808959624
2025-11-15,stochastic,113,18:50-19:00,1.3466,460.326666667,0,636.787380952,0,0,0,460.326666667,0,0,0,0,0,10720.0078814,10208.5338074,0,0,0
2025-11-15,stochastic,114,19:00-19:10,1.3523,446.809266667,0.000216666666667,639.449421429,0.000271428571429,0,0,446.80905,1.13686837722e-13,0.000216666666667,2.14034519275e-14,0,0,10208.5338074,9712.07930737,0,7.68693553255e-13,7.68693553255e-13
2025-11-15,stochastic,115,19:10-19:20,1.3445,445.251933333,0,646.253590476,0,0,0,445.251933333,4.54747350886e-13,0,0,0,0,9712.07930737,9217.354937,0,3.05703906633e-12,3.05703906633e-12
2025-11-15,stochastic,116,19:20-19:30,1.3483,461.968333333,0,647.82047619,0,0,0,461.968333333,5.68434188608e-13,0,0,0,0,9217.354937,8704.05678885,0,3.8320990825e-12,3.8320990825e-12
2025-11-15,stochastic,117,19:30-19:40,1.349,460.51535,0,652.487028571,0,9.09494701773e-13,0,460.51535,7.95807864051e-13,0,9.09494701773e-13,0,0,8704.05678885,8192.37306663,1.22690835269e-12,5.36772404303e-12,6.59463239572e-12
2025-11-15,stochastic,118,19:40-19:50,1.3473,456.3936,0,653.94302381,0,0,0,456.3936,0,0,0,0,0,8192.37306663,7685.26906663,0,0,0
2025-11-15,stochastic,119,19:50-20:00,1.3482,461.276666667,0,652.988333333,0,0,0,461.276666667,3.41060513165e-13,0,0,0,0,7685.26906663,7172.739437,0,2.29908891924e-12,2.29908891924e-12
2025-11-15,stochastic,120,20:00-20:10,1.3513,469.830333333,0,656.341511905,0,0,0,469.830333333,2.84217094304e-13,0,0,0,0,7172.739437,6650.70573329,0,1.92031279767e-12,1.92031279767e-12
2025-11-15,stochastic,121,20:10-20:20,1.34,478.277366667,0,651.227211905,0,4.54747350886e-13,0,478.277366667,0,0,4.54747350886e-13,0,0,6650.70573329,6119.286437,6.09361450188e-13,0,6.09361450188e-13
2025-11-15,stochastic,122,20:20-20:30,1.3489,480.633333333,0,639.531904762,0,0,0,480.633333333,0,0,0,0,0,6119.286437,5585.24939996,0,0,0
2025-11-15,stochastic,123,20:30-20:40,1.3952,470.2794,0,637.408647619,0,0,0,470.2794,0,0,0,0,0,5585.24939996,5062.71673329,0,0,0
2025-11-15,stochastic,124,20:40-20:50,1.2226,449.976033333,0,639.799097619,0,693.659871429,0,-0,0,0,449.976033333,0,243.683838095,5062.71673329,5062.71673329,848.068558809,0,848.068558809
2025-11-15,stochastic,125,20:50-21:00,0.9332,442.26,0,644.027857143,0,737.135952381,82.9030024628,0,0,0,525.163002463,0,211.972949918,5062.71673329,5137.32943551,687.895270762,0,687.895270762
2025-11-15,stochastic,126,21:00-21:10,0.9068,465.139283333,0,651.5348,0,759.960771214,108.425971214,0,0,0,573.565254548,0,186.395516667,5137.32943551,5234.9128096,689.132427337,0,689.132427337
2025-11-15,stochastic,127,21:10-21:20,0.9371,453.700283333,0,649.976640476,0,740.30715,90.3305095238,0,0,0,544.030792857,0,196.276357143,5234.9128096,5316.21026817,693.741830265,0,693.741830265
2025-11-15,stochastic,128,21:20-21:30,0.9371,431.251666667,0,654.488095238,0,733.305594737,78.8174994987,0,0,0,510.069166165,0,223.236428571,5316.21026817,5387.14601772,687.180672828,0,687.180672828
2025-11-15,stochastic,129,21:30-21:40,0.9871,476.577683333,0,678.434440476,0,724.769010341,46.3345698653,0,0,0,522.912253199,0,201.856757143,5387.14601772,5428.8471306,715.419490108,0,715.419490108
2025-11-15,stochastic,130,21:40-21:50,0.7764,461.589433333,0,612.086719048,0,656.515614286,44.4288952381,0,0,0,506.018328571,0,150.497285714,5428.8471306,5468.83313632,509.718722931,0,509.718722931
2025-11-15,stochastic,131,21:50-22:00,0.4209,382.74,0,497.189047619,0,578.258095238,81.069047619,0,0,0,463.809047619,0,114.449047619,5468.83313632,5541.79527917,243.388832286,0,243.388832286
2025-11-15,stochastic,132,22:00-22:10,0.3859,369.883666667,0,493.807404762,0,561.865588095,68.0581833333,0,0,0,437.94185,0,123.923738095,5541.79527917,5603.04764417,216.823930446,0,216.823930446
2025-11-15,stochastic,133,22:10-22:20,0.4368,379.096583333,0,509.735654762,0,554.422957143,44.687302381,0,0,0,423.783885714,0,130.639071429,5603.04764417,5643.26621632,242.17194768,0,242.17194768
2025-11-15,stochastic,134,22:20-22:30,0.4198,376.915,0,496.672380952,0,546.987234357,50.3148534048,0,0,0,427.229853405,0,119.757380952,5643.26621632,5688.54958438,229.625240983,0,229.625240983
2025-11-15,stochastic,135,22:30-22:40,0.4186,382.851883333,0,499.764966667,0,542.575766667,42.8108,0,0,0,425.662683333,0,116.913083333,5688.54958438,5727.07930438,227.122215927,0,227.122215927
2025-11-15,stochastic,136,22:40-22:50,0.4241,404.05465,0,503.17872619,0,542.537719048,39.3589928571,0,0,0,443.413642857,0,99.1240761905,5727.07930438,5762.50239795,230.090246648,0,230.090246648
2025-11-15,stochastic,137,22:50-23:00,0.4237,424.543333333,0,500.563809524,0,537.976666667,37.4128571429,0,0,0,461.956190476,0,76.0204761905,5762.50239795,5796.17396938,227.940713667,0,227.940713667
2025-11-15,stochastic,138,23:00-23:10,0.4248,420.846083333,0,505.796154762,0,549.327705905,43.5315511429,0,0,0,464.377634476,0,84.9500714286,5796.17396938,5835.35236541,233.354409468,0,233.354409468
2025-11-15,stochastic,139,23:10-23:20,0.424,415.377366667,0,510.290890476,0,565.161711905,54.8708214286,0,0,0,470.248188095,0,94.9135238095,5835.35236541,5884.7361047,239.628565848,0,239.628565848
2025-11-15,stochastic,140,23:20-23:30,0.422,400.493333333,0,507.47,0,547.446709069,39.9767090686,0,0,0,440.470042402,0,106.976666667,5884.7361047,5920.71514286,231.022511227,0,231.022511227
2025-11-15,stochastic,141,23:30-23:40,0.424,362.1163,0,502.46997381,0,532.6079,30.1379261905,0,0,0,392.25422619,0,140.35367381,5920.71514286,5947.83927643,225.8257496,0,225.8257496
2025-11-15,stochastic,142,23:40-23:50,0.4271,419.42785,0,514.065957143,0,546.523983333,127.096133333,0,0,0,546.523983333,0,0,5947.83927643,6062.22579643,233.420393282,0,233.420393282
2025-11-15,stochastic,143,23:50-24:00,0.4276,543.866666667,0,528.153809524,0,553.652142857,0,-0,0,0,543.866666667,0,9.78547619048,6062.22579643,6062.22579643,236.741656286,0,236.741656286
2025-11-16,stochastic,0,00:00-00:10,0.4248,577.27835,0,514.580961905,0,1374.71472857,0,-0,0,0,577.27835,0,797.436378571,6062.22579643,6062.22579643,583.978816697,0,583.978816697
2025-11-16,stochastic,1,00:10-00:20,0.4245,566.9505,0,520.698842857,0,1379.03612143,0,-0,0,0,566.9505,0,812.085621429,6062.22579643,6062.22579643,585.400833546,0,585.400833546
2025-11-16,stochastic,2,00:20-00:30,0.4269,562.311666667,0,542.868571429,0,1401.42357143,0,-0,0,0,562.311666667,0,839.111904762,6062.22579643,6062.22579643,598.267722643,0,598.267722643
2025-11-16,stochastic,3,00:30-00:40,0.4272,565.10635,0,529.717911905,0,1281.37470247,0,-0,0,0,565.10635,0,716.268352469,6062.22579643,6062.22579643,547.403272895,0,547.403272895
2025-11-16,stochastic,4,00:40-00:50,0.4271,589.352316667,0,519.951580952,0,1385.27703333,0,-0,0,0,589.352316667,0,795.924716667,6062.22579643,6062.22579643,591.651820937,0,591.651820937
2025-11-16,stochastic,5,00:50-01:00,0.4285,610.668333333,0,529.021904762,0,576.599285714,0,34.069047619,9.23705556488e-14,0,576.599285714,0,0,6062.22579643,6024.37129907,247.072793929,1.97903915478e-13,247.072793929
2025-11-16,stochastic,6,01:00-01:10,0.4311,584.581316667,0,533.714540476,0,586.169485714,0,-0,0,0,584.581316667,0,1.58816904762,6024.37129907,6024.37129907,252.697665291,0,252.697665291
2025-11-16,stochastic,7,01:10-01:20,0.4302,552.741033333,0,541.4531,0,594.91972381,0,-0,0,0,552.741033333,0,42.1786904762,6024.37129907,6024.37129907,255.934465183,0,255.934465183
2025-11-16,stochastic,8,01:20-01:30,0.4279,541.701666667,0,547.531190476,0,621.362619048,0,-0,0,0,541.701666667,0,79.660952381,6024.37129907,6024.37129907,265.88106469,0,265.88106469
2025-11-16,stochastic,9,01:30-01:40,0.4312,547.335866667,0,537.532130952,0,637.647766667,0,-0,0,0,547.335866667,0,90.3119,6024.37129907,6024.37129907,274.953716987,0,274.953716987
2025-11-16,stochastic,10,01:40-01:50,0.4333,588.202383333,0,537.84425,0,615.965059524,0,-0,0,0,588.202383333,0,27.7626761905,6024.37129907,6024.37129907,266.897660292,0,266.897660292
2025-11-16,stochastic,11,01:50-02:00,0.4311,622.031666667,0,549.841666667,0,621.112142857,0,0.919523809524,3.41060513165e-13,0,621.112142857,0,0,6024.37129907,6023.34960595,267.761444786,7.35155936127e-13,267.761444786
2025-11-16,stochastic,12,02:00-02:10,0.4293,580.751416667,0,548.1395,0,606.446492857,0,-0,0,0,580.751416667,0,25.6950761905,6023.34960595,6023.34960595,260.347479384,0,260.347479384
2025-11-16,stochastic,13,02:10-02:20,0.4324,556.568633333,0,541.771497619,0,615.466861905,0,-0,0,0,556.568633333,0,58.8982285714,6023.34960595,6023.34960595,266.127871088,0,266.127871088
2025-11-16,stochastic,14,02:20-02:30,0.4367,588.335,0,541.947857143,0,585.22952381,0,3.10547619047,2.04725125741e-13,0,585.22952381,0,0,6023.34960595,6019.89907685,255.569733048,4.47017312055e-13,255.569733048
2025-11-16,stochastic,15,02:30-02:40,0.4348,620.551183333,0,550.2895,0,603.584633333,0,16.96655,2.02504679692e-13,0,603.584633333,0,0,6019.89907685,6001.04735463,262.438598573,4.4024517365e-13,262.438598573
2025-11-16,stochastic,16,02:40-02:50,0.4335,600.5152,0,557.576564286,0,617.425919048,0,-0,0,0,600.5152,0,16.9107190476,6001.04735463,6001.04735463,267.654135907,0,267.654135907
2025-11-16,stochastic,17,02:50-03:00,0.4357,558.248333333,0,557.543571429,0,622.566428571,0,-0,0,0,558.248333333,0,64.3180952381,6001.04735463,6001.04735463,271.252192929,0,271.252192929
2025-11-16,stochastic,18,03:00-03:10,0.4374,574.972566667,0,551.548157143,0,596.975264286,0,-0,0,0,574.972566667,0,22.002697619,6001.04735463,6001.04735463,261.116980599,0,261.116980599
2025-11-16,stochastic,19,03:10-03:20,0.4371,613.374683333,0,548.709052381,0,574.150159524,0,39.2245238095,1.56319401867e-13,0,574.150159524,0,0,6001.04735463,5957.4645504,250.961034728,3.41636052781e-13,250.961034728
2025-11-16,stochastic,20,03:20-03:30,0.4356,619.695,0,551.543571429,0,607.017142857,0,12.6778571429,2.50466314355e-13,0,607.017142857,0,0,5957.4645504,5943.37804246,264.416667429,5.45515632666e-13,264.416667429
2025-11-16,stochastic,21,03:30-03:40,0.4353,579.7267,0,555.58122619,0,611.044669048,0,-0,0,0,579.7267,0,31.3179690476,5943.37804246,5943.37804246,265.987744436,0,265.987744436
2025-11-16,stochastic,22,03:40-03:50,0.436,576.562916667,0,561.975697619,0,622.227911817,0,-0,0,0,576.562916667,0,45.6649951499,5943.37804246,5943.37804246,271.291369552,0,271.291369552
2025-11-16,stochastic,23,03:50-04:00,0.4378,612.758333333,0,565.512857143,0,628.70377619,0,-0,0,0,612.758333333,0,15.9454428571,5943.37804246,5943.37804246,275.246513216,0,275.246513216
2025-11-16,stochastic,24,04:00-04:10,0.4401,611.956633333,0,558.609688095,0,610.05202619,0,1.90460714285,1.59205981731e-13,0,610.05202619,0,0,5943.37804246,5941.2618123,268.483896726,3.503327628e-13,268.483896726
2025-11-16,stochastic,25,04:10-04:20,0.4389,599.9063,0,555.059190476,0,624.637930952,0,-0,0,0,599.9063,0,24.7316309524,5941.2618123,5941.2618123,274.153587895,0,274.153587895
2025-11-16,stochastic,26,04:20-04:30,0.4364,604.328333333,0,560.06,0,619.641190476,0,-0,0,0,604.328333333,0,15.3128571429,5941.2618123,5941.2618123,270.411415524,0,270.411415524
2025-11-16,stochastic,27,04:30-04:40,0.4393,619.493,0,564.732071429,0,629.066621429,0,-0,0,0,619.493,0,9.57362142857,5941.2618123,5941.2618123,276.348966794,0,276.348966794
2025-11-16,stochastic,28,04:40-04:50,0.4422,607.455933333,0.000183333333333,560.692407143,0.000264285714286,622.573904762,0,-0,0,0.000183333333333,607.45575,0,15.1181547619,5941.2618123,5941.2618123,275.302180686,0,275.302180686
2025-11-16,stochastic,29,04:50-05:00,0.4395,585.526666667,0,556.048095238,0,608.095714286,0,-0,0,0,585.526666667,0,22.569047619,5941.2618123,5941.2618123,267.258066429,0,267.258066429
2025-11-16,stochastic,30,05:00-05:10,0.4333,610.289566667,0,566.476957143,0,613.600464286,0,-0,0,0,610.289566667,0,3.31089761905,5941.2618123,5941.2618123,265.873081175,0,265.873081175
2025-11-16,stochastic,31,05:10-05:20,0.4439,643.65305,0.00245,573.57712381,0.0036880952381,614.967754762,0,28.6828452381,0,0.00245,614.967754762,0,0,5941.2618123,5909.39198426,272.984186339,0,272.984186339
2025-11-16,stochastic,32,05:20-05:30,0.4301,631.56,0,561.266666667,0,634.924047619,0,-0,0,0,631.56,0,3.36404761904,5909.39198426,5909.39198426,273.080832881,0,273.080832881
2025-11-16,stochastic,33,05:30-05:40,0.3713,577.040766667,0,543.466811905,0,1409.7311381,0,-0,0,0,577.040766667,0,832.690371429,5909.39198426,5909.39198426,523.433171575,0,523.433171575
2025-11-16,stochastic,34,05:40-05:50,0.5708,664.994916667,0.0342333333333,603.79077619,0.0513761904762,669.835815814,0,-0,0,0.0342333333333,664.960683333,0,4.87513248089,5909.39198426,5909.39198426,382.342283667,0,382.342283667
2025-11-16,stochastic,35,05:50-06:00,0.9099,832.313333333,0,700.996904762,0,153.848055067,0,678.465278267,0,0,153.848055067,0,0,5909.39198426,5155.54167507,139.986345305,0,139.986345305
2025-11-16,stochastic,36,06:00-06:10,0.9368,824.779416667,0,705.804195238,0,21.4703428571,0,803.30907381,0,0,21.4703428571,0,0,5155.54167507,4262.97603751,20.1134171886,0,20.1134171886
2025-11-16,stochastic,37,06:10-06:20,0.8758,790.09765,0.4769,700.698759524,0.715564285714,783.183790476,0,6.43695952381,3.41060513165e-13,0.4769,783.183790476,0,0,4262.97603751,4255.82386026,685.912363699,1.49350398715e-12,685.912363699
2025-11-16,stochastic,38,06:20-06:30,0.8759,816.245,0,715.687142857,0,773.785,0,42.46,2.13162820728e-14,0,773.785,0,0,4255.82386026,4208.64608248,677.7582815,9.33546573378e-14,677.7582815
2025-11-16,stochastic,39,06:30-06:40,0.8601,836.074066667,0,700.70455,0,786.572864286,0,49.501202381,1.13686837722e-13,0,786.572864286,0,0,4208.64608248,4153.6447465,676.531320572,4.88910245622e-13,676.531320572
2025-11-16,stochastic,40,06:40-06:50,0.8442,817.521433333,8.09648333333,709.60512381,12.2453333333,785.151228571,0,24.2737214286,2.9487523534e-13,8.09648333333,785.151228571,0,0,4153.6447465,4126.67394492,662.82466716,1.24466836837e-12,662.82466716
2025-11-16,stochastic,41,06:50-07:00,0.8334,781.288333333,39.2625,738.55,52.5776785714,778.315714286,0,-0,0,39.2625,742.025833333,0,36.2898809524,4126.67394492,4126.67394492,648.648316286,0,648.648316286
2025-11-16,stochastic,42,07:00-07:10,0.8092,778.1058,85.0308166667,727.482411905,99.6451333333,730.287483333,0,-0,0,85.0308166667,693.074983333,0,37.2125,4126.67394492,4126.67394492,590.948631513,0,590.948631513
2025-11-16,stochastic,43,07:10-07:20,0.7972,808.320016667,138.298716667,727.272819048,150.575321429,708.021754762,38.0004547619,0,0,138.298716667,708.021754762,0,0,4126.67394492,4160.8743542,564.434942896,0,564.434942896
2025-11-16,stochastic,44,07:20-07:30,0.7644,820.231666667,194.74375,735.673333333,203.345535714,665.310059524,39.8221428571,0,0,194.74375,665.310059524,0,0,4160.8743542,4196.71428277,508.5630095,0,508.5630095
2025-11-16,stochastic,45,07:30-07:40,0.6899,783.481266667,252.883433333,713.01992619,254.997180952,1389.31945952,833.333333333,0,0,252.883433333,1363.93116667,0,25.3882928571,4196.71428277,4946.71428277,958.491495125,0,958.491495125
2025-11-16,stochastic,46,07:40-07:50,0.86,894.838816667,310.7014,788.044014286,310.721257143,587.592233333,3.45481666667,0,0,310.7014,587.592233333,0,0,4946.71428277,4949.82361777,505.329320667,0,505.329320667
2025-11-16,stochastic,47,07:50-08:00,1.1617,1085.87666667,364.6,926.129761905,368.6,0,0,721.276666667,0,364.6,0,5.68434188608e-14,0,4949.82361777,4148.40509925,0,0,0
2025-11-16,stochastic,48,08:00-08:10,1.1683,1084.77641667,409.843783333,950.066004762,420.708821429,0,0,674.932633333,0,409.843783333,0,5.68434188608e-14,0,4148.40509925,3398.47995111,0,0,0
2025-11-16,stochastic,49,08:10-08:20,1.0956,1084.48476667,443.774316667,933.998933333,471.673340476,0,0,640.71045,0,443.774316667,0,0,0,3398.47995111,2686.57945111,0,0,0
2025-11-16,stochastic,50,08:20-08:30,1.0849,1140.47833333,486.275,934.35,526.123214286,0,0,654.203333333,1.13686837722e-13,486.275,0,0,0,2686.57945111,1959.68685851,0,6.16694251221e-13,6.16694251221e-13
2025-11-16,stochastic,51,08:30-08:40,1.061,1110.32148333,558.157933333,933.932233333,583.374357143,0,0,552.16355,0,558.157933333,0,0,0,1959.68685851,1346.17180296,0,0,0
2025-11-16,stochastic,52,08:40-08:50,1.043,1084.03701667,599.946483333,950.718316667,634.844778571,0,0,131.554622662,352.535910671,599.946483333,0,1.13686837722e-13,0,1346.17180296,1200,0,1838.47477415,1838.47477415
2025-11-16,stochastic,53,08:50-09:00,1.036,1105.43,623.4,972.952619048,679.557142857,0,0,-0,482.03,623.4,0,0,0,1200,1200,0,2496.9154,2496.9154
2025-11-16,stochastic,54,09:00-09:10,1.0147,1121.8574,699.378483333,966.052430952,725.252692857,0,0,-0,422.478916667,699.378483333,0,0,0,1200,1200,0,2143.44678371,2143.44678371
2025-11-16,stochastic,55,09:10-09:20,0.9922,1123.50303333,771.724366667,960.160759524,776.101311905,0,0,-0,351.778666667,771.724366667,0,0,0,1200,1200,0,1745.17396533,1745.17396533
2025-11-16,stochastic,56,09:20-09:30,0.97,1112.07833333,814.76875,963.816666667,829.100892857,0,0,-0,297.309583333,814.76875,0,0,0,1200,1200,0,1441.95147917,1441.95147917
2025-11-16,stochastic,57,09:30-09:40,0.9422,1094.5832,854.92105,955.853447619,876.452178571,0,0,-0,239.66215,854.92105,0,0,0,1200,1200,0,1129.04838865,1129.04838865
2025-11-16,stochastic,58,09:40-09:50,0.9569,1098.6175,875.420933333,948.674904762,916.111435714,0,0,-0,223.196566667,875.420933333,0,0,0,1200,1200,0,1067.88397322,1067.88397322
2025-11-16,stochastic,59,09:50-10:00,0.9977,1111.88,882.45,952.555,953.158928571,0,0,-0,229.43,882.45,0,0,0,1200,1200,0,1144.511555,1144.511555
2025-11-16,stochastic,60,10:00-10:10,0.9919,1091.33825,901.751933333,962.871657143,994.010628571,0,0,-0,189.586316667,901.751933333,0,0,0,1200,1200,0,940.253337508,940.253337508
2025-11-16,stochastic,61,10:10-10:20,0.9588,1051.67086667,902.278633333,960.331333333,1028.50467857,0,0,-0,149.392233333,902.278633333,0,0,0,1200,1200,0,716.1863666,716.1863666
2025-11-16,stochastic,62,10:20-10:30,0.9549,1031.94333333,899.325,948.093095238,1054.75357143,0,0,-0,132.618333333,899.325,0,0,0,1200,1200,0,633.1862325,633.1862325
2025-11-16,stochastic,63,10:30-10:40,0.9839,1062.00388333,942.829883333,947.648742857,1081.9212619,0,0,-0,119.174,942.829883333,0,0,0,1200,1200,0,586.276493,586.276493
