plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,unused_plan_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh,emergency_intervals,date,method,solver_method,solver_success,solver_status_code,mip_gap,surrogate_objective_yuan,dual_bound_yuan,lp_lower_bound_yuan,lp_initial_conflicts,incremental_rounds,active_binary_count,total_possible_binaries,binary_history,model_build_seconds,model_solve_seconds,model_max_constraint_violation,source_day_count,source_day_max,source_causal,plan_frozen,physical_checks_passed
72536.1347272,3.22231130667e-12,15011.7066348,8026.29691751,20611.3908323,22384.1138277,46477.2510862,2.06187156238e-11,46477.2510862,1469.98709409,6062.41537929,0,2025-08-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.90753429917e-07,49881.8335805,49881.8091009,49532.2071858,35,1,576,2880,0>576,0.211788099998,17.4754053,1.54614099301e-11,20,238,True,True,True
70126.9644595,3.41415784533e-12,8404.96285209,6879.8568775,25979.1931917,24109.94546,45886.4345115,2.1178934162e-11,45886.4345115,6062.41537929,5982.59652672,0,2025-08-30,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.15149697238e-05,48332.018939,48330.9790771,48118.2353428,32,1,720,2880,0>720,0.2071932,15.4698437,6.8212102633e-12,20,240,True,True,True
66971.3008304,5874.49870603,8587.30476538,10862.7289472,3428.07864767,5046.52198722,44069.2793563,32600.7258617,76670.005218,5982.59652672,1641.47198536,28,2025-08-31,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0,47225.20568,47225.20568,46857.1534614,26,1,720,2880,0>720,0.196944399999,15.1110996,4.11887413065e-10,20,241,True,True,True
74406.1838283,774.932455619,19550.7960695,12365.2364738,3936.5572619,10484.864893,47395.1080486,3444.73758031,50839.8456289,1641.47198536,5498.03681041,8,2025-09-01,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,3.41954723526e-05,50214.7036916,50212.9865761,49840.5896443,35,2,720,2880,0>576>720,0.3217582,33.258664,1.07320374809e-10,20,242,True,True,True
65873.0944928,2622.4366698,13759.2466771,11990.0385664,4625.63014048,8042.93706143,43143.4102408,12186.7173928,55330.1276337,5498.03681041,4559.09374602,18,2025-09-02,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000411420920967,45840.7822914,45821.9224345,45579.3838654,30,1,576,2880,0>576,0.217984699999,21.9374059,7.27595761418e-12,20,243,True,True,True
65858.9122883,2436.79097948,11233.4349295,10738.894489,4780.87296667,7472.57261053,42734.0283429,13728.7763861,56462.804729,4559.09374602,2737.08019485,16,2025-09-03,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.8333167578e-05,45382.9391451,45381.6533027,45105.1718274,30,1,576,2880,0>576,0.206147599998,20.9841818,9.32232069317e-12,20,240,True,True,True
67369.6553121,4134.30624295,13331.1830558,10766.4674846,6277.55479032,8736.12564353,42859.1621614,21985.9005598,64845.0627211,2737.08019485,2772.40329553,28,2025-09-04,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.02488892409e-05,45526.3617456,45525.4398873,45258.33091,37,2,720,2880,0>576>720,0.3169507,40.3140663,5.39353095519e-09,20,245,True,True,True
64814.5465391,4.1566750042e-12,12130.0032992,6846.78245306,26790.4085256,25916.6555007,41303.3781391,2.41860931283e-11,41303.3781391,2772.40329553,6081.87020582,0,2025-09-05,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,5.93630685614e-05,43984.4143466,43981.8032968,43720.5097591,32,2,720,2880,0>576>720,0.343259200001,43.329028,2.53294274444e-10,20,245,True,True,True
56964.968438,3.0837554732e-12,8959.46745,7296.76866755,25143.043681,22438.1422746,37143.4423227,1.73029093276e-11,37143.4423227,6081.87020582,6037.8701691,0,2025-09-06,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000754999183706,39983.2721023,39953.0847645,39684.2887219,28,1,576,2880,0>576,0.211695,20.5716645,2.92175172945e-11,20,247,True,True,True
55215.0666464,6023.4967943,7566.95758395,10077.1899829,4234.91269462,4552.89952835,35853.016849,34401.6955709,70254.7124199,6037.8701691,1651.25423587,30,2025-09-07,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000262664461155,37975.903511,37965.9285908,37878.2869372,18,1,576,2880,0>576,0.199144999999,28.2356914,2.29954594033e-07,20,248,True,True,True
58954.5356606,10441.9661163,9574.07977978,8161.13343391,3382.2131,5205.77279772,37036.1879995,54894.3756035,91930.5636029,1651.25423587,1200,68,2025-09-08,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.27940761719e-05,39446.7958981,39445.8967449,39258.6560973,24,1,576,2880,0>576,0.2191991,24.8919497,7.04254606429e-08,20,249,True,True,True
62086.4432922,7106.91764121,12137.3726714,9707.94730373,6814.85451667,6846.24678232,38789.9800598,37957.7948346,76747.7748943,1200,1337.02728905,53,2025-09-09,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000127281623181,41143.6702432,41138.4334101,40879.2959386,40,2,720,2880,0>576>720,0.400010700001,37.2685659,4.42110348331e-10,20,250,True,True,True
59798.1856398,11453.5592489,9205.82681909,7383.87485423,3354.34440957,4759.44986429,37675.7680556,63366.6747889,101042.442844,1337.02728905,1417.96603265,58,2025-09-10,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000363673246605,40756.6788808,40741.856767,40406.7345108,25,1,720,2880,0>720,0.2139257,21.780601,1.24373400467e-10,20,251,True,True,True
63663.9507821,6154.98128097,13071.9501358,10504.1919373,6140.4959881,7614.59209312,39662.7339786,32979.0568526,72641.7908312,1417.96603265,1511.39678009,44,2025-09-11,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00039150465509,42256.6688348,42240.1251522,42084.8289844,28,1,576,2880,0>576,0.2025087,26.050693,6.26278051641e-09,20,252,True,True,True
63505.2696516,2.49400500252e-12,14662.4649829,7740.43179483,23349.2504443,21682.3298192,39477.9651949,1.47804541939e-11,39477.9651949,1511.39678009,6107.13549267,0,2025-09-12,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000301500694482,42117.0615522,42104.3632289,41965.16036,26,1,432,2880,0>432,0.2308199,20.3356588,3.04680725094e-10,20,252,True,True,True
59756.316056,2.34479102801e-12,9188.6872563,7494.18017893,26806.6450905,23248.0624047,37909.5320024,1.31659021463e-11,37909.5320024,6107.13549267,6050.08715786,0,2025-09-13,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000197119027605,40618.5300634,40610.5233783,40463.5616941,26,1,576,2880,0>576,0.2191666,22.5989293,5.01552221976e-09,20,253,True,True,True
55728.4177065,8917.89613603,5897.62343495,9142.15342438,3201.7017535,4589.81732842,36023.2627347,50287.3644282,86310.6271629,6050.08715786,1200,53,2025-09-14,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000275643808206,38679.5561587,38668.8943785,38379.4320893,27,2,720,2880,0>576>720,0.295343000002,36.9559297,3.66071617464e-11,20,255,True,True,True
65277.3008609,7275.46414498,12889.3294535,10277.3515198,7069.95533943,7803.80109938,40574.4319276,39150.8365934,79725.268521,1200,1381.11704169,37,2025-09-15,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000492500485345,43169.7090007,43148.4478981,43001.4765907,33,1,720,2880,0>720,0.235833999999,17.9850585,1.81898940355e-11,20,255,True,True,True
63749.2877818,7983.86196779,11697.1249803,9637.67657154,3808.05151712,6373.87984042,39732.0227522,43337.9054155,83069.9281677,1381.11704169,1200,53,2025-09-16,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000250389773121,42180.9765634,42170.4148783,41761.3686202,38,1,576,2880,0>576,0.211108699999,19.4894297,4.22915036324e-10,20,257,True,True,True
64866.3966139,7617.09376572,12463.2973423,10095.2708472,2800.48788333,7354.85760127,40300.8920431,41829.159254,82130.0512971,1200,1200,49,2025-09-17,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000344831897369,42859.8355496,42845.0561112,42626.8809942,43,1,720,2880,0>720,0.1869893,24.2143736,1.21303855849e-10,20,258,True,True,True
64612.0433251,8093.40232262,12087.0823912,9541.13995602,3955.09555637,7248.35653954,40242.2496565,45149.1168093,85391.3664658,1200,1477.10753426,44,2025-09-18,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000514374539853,42774.1189961,42752.1170783,42637.6501775,47,1,576,2880,0>576,0.2220196,16.9482654,5.45696821064e-12,20,258,True,True,True
65213.059202,1.01607611214e-12,14493.6733329,7595.09955476,18913.6206693,23299.5124379,40632.4911152,5.2431801123e-12,40632.4911152,1477.10753426,6082.41402857,0,2025-09-19,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000357953906873,42947.3466184,42931.9734479,42817.7213461,36,1,720,2880,0>720,0.223999900001,21.3510396,1.40289557748e-10,20,260,True,True,True
61050.0562652,1.62536650805e-12,9358.12026276,7649.00277889,20034.7231793,23660.7818687,39222.2535458,7.45777839484e-12,39222.2535458,6082.41402857,6005.83028852,0,2025-09-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00023101402892,41645.8508531,41636.2300773,41528.8630912,23,1,576,2880,0>576,0.211909,26.4039315,7.25322024664e-10,20,261,True,True,True
61017.5786762,4834.58762105,8545.38052356,10963.5323777,3183.07600801,6799.75466002,39125.811781,27171.8913,66297.703081,6005.83028852,1514.97011786,37,2025-09-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00023986008623,41610.2224513,41600.2418198,41415.6345113,30,2,720,2880,0>576>720,0.365881000002,40.5248703,2.26236807066e-10,20,262,True,True,True
66947.9713254,7441.53012861,11445.3150713,9402.96236755,3523.06213333,8210.06673358,41833.0314822,41391.75789,83224.7893723,1514.97011786,1368.0177181,57,2025-09-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000459723698323,44440.0203501,44419.5902196,44300.0764175,52,1,720,2880,0>720,0.211683699999,20.5222148,1.30967237055e-10,20,263,True,True,True
67574.3668281,8451.06434384,11946.6863907,9520.82817416,2583.63916667,8899.31820531,42092.1868901,46291.9978038,88384.1846938,1368.0177181,1541.33749849,62,2025-09-23,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000188313254243,44601.8757696,44593.4766453,44389.230226,38,1,576,2880,0>576,0.208254699999,19.8715089,1.71871761268e-09,20,264,True,True,True
67059.1959973,7335.9742004,12519.0544357,10397.3894471,3064.05040566,8146.22970354,42060.5539168,38261.5946432,80322.14856,1541.33749849,1255.83154931,51,2025-09-24,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000254328249814,44554.6393464,44543.3078429,44335.5274228,36,1,576,2880,0>576,0.215527999999,22.0985879,7.70228325564e-11,20,265,True,True,True
67653.2693608,6802.70238365,12331.2142969,9925.32919145,3609.36965211,8105.26808682,42315.6451246,38232.6305307,80548.2756554,1255.83154931,1325.7808705,39,2025-09-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000147618315796,44973.2389625,44966.6000887,44748.9926896,43,1,576,2880,0>576,0.2092911,27.6953928,1.16460796562e-09,20,266,True,True,True
67148.1294082,1.25055521494e-12,14580.260105,7552.27835421,17462.2754613,24963.6286962,42142.1488896,7.56966755944e-12,42142.1488896,1325.7808705,6056.59457143,0,2025-09-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000150628710379,44688.8715038,44682.1400767,44517.9728927,34,1,720,2880,0>720,0.202688900003,21.5106238,7.74889485911e-10,20,266,True,True,True
63397.5598723,1.50990331349e-12,9688.31534618,7922.02720476,19470.3083362,24359.6611446,40666.6135555,7.92184806642e-12,40666.6135555,6056.59457143,5973.82593325,0,2025-09-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,3.17795132852e-05,43211.53818,43210.1649383,43004.0547666,41,1,720,2880,0>720,0.215097099999,14.4587104,5.57186695005e-07,20,268,True,True,True
62999.0419865,7454.94728795,7066.63282966,9884.89551834,2591.00934428,7193.61345216,40487.7638918,42818.0948341,83305.8587258,5973.82593325,1350.57823735,40,2025-09-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.01490248572e-05,42610.284513,42607.7215459,42456.4669519,32,1,720,2880,0>720,0.0753797999987,11.72654,2.3990196496e-09,20,269,True,True,True
69844.0199751,7489.05762929,12158.4067191,9771.24442358,2973.38825577,9212.63545309,43771.9333737,41452.5998348,85224.5332086,1350.57823735,1436.20603616,45,2025-09-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000112822020519,45983.7216315,45978.5336551,45769.2473439,39,1,576,2880,0>576,0.220070599999,5.9898458,2.14470219362e-09,20,270,True,True,True
68986.2103171,9237.38506956,11121.0499458,8941.54519227,2173.41052652,8448.50533992,43264.2781744,51734.0271619,94998.3053363,1436.20603616,1510.10077374,54,2025-09-30,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.24884261365e-05,45515.1114075,45514.0878443,45329.1049707,31,1,576,2880,0>576,0.0344180000011,3.4627792,4.17458068114e-10,20,271,True,True,True
69862.8892048,1660.61414881,15511.3719765,11774.2859582,7830.72185826,10294.1739438,43919.0320177,7059.32265821,50978.3546759,1510.10077374,2387.79559899,13,2025-10-01,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000211698748196,46110.422504,46100.6609853,45912.9678459,41,1,720,2880,0>720,0.036758799999,22.1262044,1.86446413863e-11,20,272,True,True,True
66828.0623447,2741.54487681,15137.7569079,11967.4012624,5842.82534524,8825.64311407,42071.6515768,12461.4276914,54533.0792682,2387.79559899,2714.66430235,19,2025-10-02,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000288176923156,43857.85954,43845.220717,43750.564469,35,1,720,2880,0>720,0.199313899999,22.602468,2.17232809518e-09,20,272,True,True,True
65153.5323596,1.26476606965e-12,12502.326491,7094.04064067,24240.8862129,27687.2065963,40991.9155371,7.24945437014e-12,40991.9155371,2714.66430235,6084.49076574,0,2025-10-03,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.62763991774e-05,43618.384948,43615.4940785,43441.6277446,32,1,720,2880,0>720,0.236913299999,21.8012121,2.7694113669e-10,20,272,True,True,True
61133.9510474,9.37916411203e-13,9194.8477582,7498.09372202,20568.7603467,25772.4542312,38970.1643473,5.77551872993e-12,38970.1643473,6084.49076574,6028.63850143,0,2025-10-04,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000266087980831,41703.4834926,41692.3866969,41526.2271908,37,1,720,2880,0>720,0.238887799998,22.2527364,9.77706804406e-12,20,273,True,True,True
60106.1097738,3881.5029255,9158.56036889,11356.5140224,4624.28676667,6825.31851946,38134.3583692,21526.6825752,59661.0409444,6028.63850143,1652.99391971,24,2025-10-05,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,9.49697093896e-05,40748.7947231,40744.9248219,40549.0233672,35,1,720,2880,0>720,0.219556299999,20.3736989,9.98170435196e-11,20,276,True,True,True
62665.3036944,7459.82298781,11053.3593981,9073.66239602,4184.30855336,6228.0118768,38915.5749637,42498.5315545,81414.1065182,1652.99391971,1519.1702713,44,2025-10-06,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00013743781884,41161.399409,41155.742276,41042.7992015,23,1,576,2880,0>576,0.2173475,24.098081,2.09320205613e-09,20,277,True,True,True
62263.8619862,7515.30404874,11930.5300307,9715.67526174,3426.5797,6366.16856605,38382.6967017,41409.8348097,79792.5315114,1519.1702713,1461.45256363,49,2025-10-07,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000137738288267,40761.0402956,40755.4259397,40581.0787313,31,1,864,2880,0>864,0.215786300001,22.1320366,9.89075488178e-10,20,277,True,True,True
60808.8076667,7400.78864564,12142.2451155,9975.68716652,3981.00021667,5583.54248001,37395.8500429,40855.6990015,78251.5490444,1461.45256363,1305.37631587,44,2025-10-08,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000212815782822,40093.7140103,40085.1814351,39798.9431791,35,1,864,2880,0>864,0.226445300001,21.9907675,4.08590494771e-10,20,279,True,True,True
62466.7217046,6986.77671471,12840.8605234,10220.8233286,3951.12967975,7122.34986133,38296.1695857,38367.1530605,76663.3226462,1305.37631587,1505.68042188,50,2025-10-09,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000558665354263,40270.7113332,40248.213482,40133.9112896,28,1,864,2880,0>864,0.197891100001,21.8674087,3.98358679377e-10,20,280,True,True,True
62401.9652345,1.84741111298e-12,14415.3010437,7570.64683074,24022.3433956,22191.3567093,38429.906352,1.02924957446e-11,38429.906352,1505.68042188,6067.62154929,0,2025-10-10,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000313788278646,40263.6619868,40251.0277216,40183.4870722,27,1,864,2880,0>864,0.2373171,25.2056909,1.73599801201e-10,20,281,True,True,True
57868.9847382,3.01270119962e-12,9567.58654999,7836.93003454,19170.2256998,22861.7889396,36673.156963,1.756149004e-11,36673.156963,6067.62154929,5970.7494059,0,2025-10-11,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000719581107845,38627.6385686,38599.8428496,38466.6783004,34,1,864,2880,0>864,0.2406784,26.6456953,5.25801624462e-10,20,281,True,True,True
58140.3405227,7698.55151918,6019.76194907,9169.68164405,3692.49923333,6781.35652024,36795.1396629,45216.7983824,82011.9380453,5970.7494059,1200,45,2025-10-12,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000496994371714,38580.467138,38561.292863,38435.2908904,32,1,720,2880,0>720,0.237473500001,18.177195,7.46922523831e-11,20,283,True,True,True
63851.8844245,7636.36136443,11853.7953079,9412.45335699,4791.74967643,7227.75886161,39311.7717336,43430.4525252,82742.2242588,1200,1410.13426936,50,2025-10-13,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000275871393629,41036.5417648,41025.2209568,40972.1624226,40,1,720,2880,0>720,0.228565400001,17.2312218,1.60753188538e-10,20,283,True,True,True
63686.615541,9403.63224858,10479.01653,8609.01942041,3270.61955,7175.80184661,39400.8974569,52506.4077913,91907.3052482,1410.13426936,1275.67201258,59,2025-10-14,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000671722574159,41416.3566235,41388.5363218,41339.9774298,26,1,1008,2880,0>1008,0.187527599999,29.5313193,7.96603671915e-10,20,285,True,True,True
63933.5701638,9658.99302391,9744.70547151,7756.14633429,2841.25245,6842.72795045,39626.5031082,55279.4800744,94905.9831826,1275.67201258,1427.9665655,56,2025-10-15,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000207855644091,41784.6973331,41776.0121479,41685.7343192,35,1,864,2880,0>864,0.250780100001,27.2086104,1.95620941668e-09,20,286,True,True,True
64581.7717344,11008.5162525,10393.2707733,8214.10447713,3605.0343,6839.61444062,40017.0583968,60540.0330855,100557.091482,1427.9665655,1655.12750914,62,2025-10-16,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,3.49888118749e-05,42310.1007512,42308.620371,42125.1343447,37,1,864,2880,0>864,0.330759700002,24.3149787,2.63753463514e-11,20,287,True,True,True
66456.5177183,1.36424205266e-12,13894.1528584,7286.10628207,18416.4572584,25427.8145668,41101.1761176,7.83091991252e-12,41101.1761176,1655.12750914,6064.191435,0,2025-10-17,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.9375539094e-05,43431.4211602,43429.2767103,43296.0474324,34,1,576,2880,0>576,0.202940000001,28.3273111,3.67492702935e-09,20,288,True,True,True
60853.7110399,3.26139115714e-12,9055.63668394,7386.12606335,18906.6262963,24200.9808564,38645.0151759,2.09258672612e-11,38645.0151759,6064.191435,6007.45771349,0,2025-10-18,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000460879232207,41013.0147493,40994.1127026,40890.5505638,35,1,864,2880,0>864,0.215370900001,27.4201755,1.2193368093e-08,20,289,True,True,True
62818.0310163,8987.22829304,6374.23702546,9489.84393277,3029.32308661,8005.82059675,39769.4335853,51061.1168249,90830.5504102,6007.45771349,1200,52,2025-10-19,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,5.33684864109e-05,41860.0468624,41857.8128551,41732.3010355,35,1,576,2880,0>576,0.2152735,25.4827901,1.13141140901e-09,20,290,True,True,True
69083.9053589,8547.49067821,12234.1905048,9908.76231091,2138.12814602,8727.05733054,42719.6605304,47651.8706447,90371.5311751,1200,1201.03555331,38,2025-10-20,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.98940807894e-05,44886.9751825,44884.7355882,44755.1385696,30,1,576,2880,0>576,0.187536500001,21.5789006,5.1313691074e-09,20,291,True,True,True
69187.6508956,9079.08295233,11907.5536269,9627.9408936,1146.72325,8377.81651461,42807.6576323,50270.0702595,93077.7278918,1201.03555331,1220.12171352,51,2025-10-21,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000452033323975,45247.0579194,45226.6047414,45099.9478517,45,1,720,2880,0>720,0.2330963,31.7359801,3.66071617464e-10,20,292,True,True,True
71151.4598962,8578.12866018,12867.8889509,10311.9163773,1705.7792,9912.94008276,44015.3660388,46938.1600215,90953.5260603,1220.12171352,1343.53690563,47,2025-10-22,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000244548397136,46293.6835848,46282.3625387,46168.7333251,42,1,864,2880,0>864,0.221498900002,21.2768848,9.1165475169e-10,20,292,True,True,True
71559.9920213,7763.91067791,12305.7486214,9797.61255601,3181.97733333,10254.2922672,44350.0966366,42958.0533142,87308.1499509,1343.53690563,1532.47449153,42,2025-10-23,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00022815128479,46390.5078788,46379.9238249,46233.9837492,47,1,720,2880,0>720,0.0372122999997,3.9545135,3.17404328598e-07,20,293,True,True,True
71001.282545,2.67164068646e-12,14209.423268,7425.06891414,17142.3101681,28654.5673064,43972.0488078,1.57195643169e-11,43972.0488078,1532.47449153,6070.87886143,0,2025-10-24,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000391586451212,45964.8711032,45946.8718825,45800.2171124,52,1,720,2880,0>720,0.0352996000001,3.9673307,1.2323653209e-09,20,295,True,True,True
66332.7428483,1.3073986338e-12,8579.4172266,6978.12257798,16061.1473716,29271.8680948,42352.4842572,7.79229480941e-12,42352.4842572,6070.87886143,6038.88483429,0,2025-10-25,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000278042495148,44559.3217842,44546.9323992,44458.643345,28,1,720,2880,0>720,0.0408260999993,3.900945,5.00222085975e-11,20,296,True,True,True
66505.4459183,5755.97525925,8045.73507247,10677.2068242,2102.17331667,8246.40759597,42560.9559937,33483.8807193,76044.836713,6038.88483429,1416.48326151,37,2025-10-26,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,8.82973538286e-05,44770.9072616,44766.9541089,44606.2597901,47,1,720,2880,0>720,0.0398010999979,3.607515,4.8999027058e-10,20,297,True,True,True
72486.9316604,7627.21689477,12085.9965511,9935.55243635,4070.5937,10340.5290738,45046.3600177,42807.536545,87853.8965627,1416.48326151,1254.37745041,51,2025-10-27,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,1.62326863616e-05,47025.004019,47024.2406769,46911.8852724,45,1,720,2880,0>720,0.0439233999987,3.5881809,9.09494701773e-12,20,298,True,True,True
72298.1578742,8112.5827487,12208.4313886,9804.66973423,2398.40405681,9636.15321172,44906.8984736,45458.0267264,90364.9252,1254.37745041,1347.88821763,49,2025-10-28,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,2.16580484489e-05,46756.8841842,46755.8715213,46652.5039363,46,1,720,2880,0>720,0.0465398999986,3.331617,6.91113655193e-09,20,299,True,True,True
72070.9134081,9635.28987446,10897.0201713,8834.20762533,620.044438059,9711.08949847,45020.5108023,53894.4128801,98914.9236824,1347.88821763,1339.42012146,54,2025-10-29,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000321064694804,47240.1047174,47224.9375876,47116.5800363,30,1,720,2880,0>720,0.0421704,10.9541055,8.64019966684e-12,20,297,True,True,True
72638.9570943,6825.28883535,13388.5409705,10759.156499,2541.87618333,9505.16762487,45273.0692875,38201.0561193,83474.1254068,1339.42012146,1434.48866267,49,2025-10-30,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000229026797333,47653.494047,47642.5801198,47414.8707493,58,1,576,2880,0>576,0.238700399999,19.3915927,2.34194885707e-11,20,301,True,True,True
72557.3766406,2.23820961764e-12,13808.1642184,7027.00493459,13246.365799,28625.5594911,45519.9748481,1.38779903125e-11,45519.9748481,1434.48866267,6054.05319857,0,2025-10-31,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.00015568021212,47838.3999362,47830.952444,47731.6953889,51,1,864,2880,0>864,0.221275600001,26.0392649,1.26533450384e-09,20,302,True,True,True
66959.8007985,2.72848410532e-12,8798.4256072,7156.82915748,14032.9630082,28741.2029071,42741.7531855,1.71940826021e-11,42741.7531855,6054.05319857,6020.60384786,0,2025-11-01,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000440344892065,45815.5429262,45795.3682859,45545.8408183,37,1,720,2880,0>720,0.229667699999,16.7234361,5.00222085975e-12,20,303,True,True,True
68408.1877401,7900.70058177,8772.66706881,11321.6533715,1527.86623333,8533.62445794,43562.0592698,44361.9813965,87924.0406663,6020.60384786,1336.38935255,44,2025-11-02,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,5.8177116552e-05,46059.2951001,46056.6155031,45831.4289162,49,2,720,2880,0>576>720,0.3300979,37.005339,1.34491529025e-10,20,303,True,True,True
74249.6931232,7887.2055091,11631.486935,9474.71806031,617.518717105,9857.6807571,46572.4118155,43362.875749,89935.2875645,1336.38935255,1277.26308262,58,2025-11-03,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,9.381667814e-05,48773.5756256,48768.9998508,48628.2992529,48,1,720,2880,0>720,0.2305977,23.0793848,2.88650880975e-10,20,305,True,True,True
75204.7139993,6828.40668718,13088.2211756,10602.7572046,1076.68720829,10890.8974738,47123.1042444,37824.7329176,84947.837162,1277.26308262,1275.82080223,50,2025-11-04,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,0.000240659086536,49418.0743774,49406.1814687,49262.7378219,56,1,576,2880,0>576,0.206885699999,22.7734323,1.35355548991e-09,20,306,True,True,True
75362.1718913,8033.92157056,12135.2904438,9835.86709242,1020.78786069,10397.8621831,47263.614884,44160.4771085,91424.0919925,1275.82080223,1268.84098787,52,2025-11-05,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,6.56683880393e-05,49735.141505,49731.8754784,49553.2912402,57,1,720,2880,0>720,0.2229869,22.994037,2.43403519562e-10,20,307,True,True,True
75723.7760025,9370.9540268,11690.4379882,9358.21297807,557.031133153,10835.889336,47493.2426001,50836.7996124,98330.0422125,1268.84098787,1392.22075714,59,2025-11-06,stochastic,INCREMENTAL_MILP_FEASIBLE_TIME_LIMIT,False,1,6.77754695581e-05,50012.1031325,50008.7135388,49840.7532589,50,1,864,2880,0>864,0.2132803,32.4938239,1.51885615196e-10,20,308,True,True,True
76797.0402028,3.15480974677e-12,13850.9550393,6999.63509286,13724.86616,32902.3923129,48147.6979753,1.98382039684e-11,48147.6979753,1392.22075714,6080.70796714,0,2025-11-07,stochastic,INCREMENTAL_MILP_GAP_REACHED,True,0,4.1673436558e-05,50292.6846638,50290.5887947,50154.5523999,46,1,576,2880,0>576,0.210519800001,22.5185268,6.14136297372e-10,20,309,True,True,True
